Project Name,Package,CompilationUnit,Type Name,IsClass,IsInterface, IsAbstract,Interfaces Extended,number of extenders
glassbox,glassbox.util.logging,LoggingTest.java,LoggingTest,TRUE,FALSE,FALSE,2,6
glassbox,glassbox.util.timing.api,TimeConversionTest.java,TimeConversionTest,TRUE,FALSE,FALSE,1,3
glassbox,glassbox.client.extension,CompoundLoaderResourceLoader.java,CompoundLoaderResourceLoader,TRUE,FALSE,FALSE,0,2
glassbox,glassbox.client.extension,WebClientPluginHandlerConfigurer.java,WebClientPluginHandlerConfigurer,TRUE,FALSE,FALSE,2,1
glassbox,glassbox.client.helper,MessageHelper.java,MessageHelper,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.helper,MessageHelper.java,CompoundResourceBundle,TRUE,FALSE,FALSE,0,2
glassbox,glassbox.client.helper,OperationHelper.java,OperationHelper,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.helper,OperationHelper.java,OperationBuilder,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.helper,ProblemDisplayHelper.java,ProblemDisplayHelper,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.client.helper,BaseHelper.java,BaseHelper,TRUE,FALSE,TRUE,1,1
glassbox,glassbox.client.helper,DisplayHelper.java,DisplayHelper,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.helper,MailHelper.java,MailHelper,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.helper,ColumnHelper.java,ColumnHelper,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.helper,ColumnHelper.java,OperationDataSorter,TRUE,FALSE,TRUE,2,1
glassbox,glassbox.client.helper,ColumnHelper.java,StatusSorter,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper,ColumnHelper.java,AnalysisSorter,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper,ColumnHelper.java,AverageTimeSorter,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper,ColumnHelper.java,ServerSorter,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper,ColumnHelper.java,OperationShortNameSorter,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper,ColumnHelper.java,ApplicationShortNameSorter,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper,ColumnHelper.java,ExecutionSorter,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper,ConnectionHelper.java,ConnectionHelper,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.helper.problems,SlowRemoteCallHelper.java,SlowRemoteCallHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,SlowMethodProblemHelper.java,SlowMethodProblemHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,ExcessCpuProblemHelper.java,ExcessCpuProblemHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,FailedDispatchHelper.java,FailedDispatchHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,SlowDatabaseCallHelper.java,SlowDatabaseCallHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,SlowDatabaseCallOverallHelper.java,SlowDatabaseCallOverallHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,ExcessWorkProblemHelper.java,ExcessWorkProblemHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,ContentionProblemHelper.java,ContentionProblemHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,RemoteCallFailureHelper.java,RemoteCallFailureHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,BaseProblemHelper.java,BaseProblemHelper,TRUE,FALSE,TRUE,2,1
glassbox,glassbox.client.helper.problems,SlowDispatchProblemHelper.java,SlowDispatchProblemHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,DatabaseStatementFailureHelper.java,DatabaseStatementFailureHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,DatabaseConnectionFailureHelper.java,DatabaseConnectionFailureHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,SlowRemoteCallOverallHelper.java,SlowRemoteCallOverallHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper.problems,FailedProcessingHelper.java,FailedProcessingHelper,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.persistence.jdbc,BackupDaemon.java,BackupDaemon,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.persistence.jdbc,MailDAO.java,MailDAO,TRUE,FALSE,FALSE,0,2
glassbox,glassbox.client.persistence.jdbc,MailDAO.java,AllMailMappingQuery,TRUE,FALSE,FALSE,1,6
glassbox,glassbox.client.persistence.jdbc,ConnectionDAO.java,ConnectionDAO,TRUE,FALSE,FALSE,0,2
glassbox,glassbox.client.persistence.jdbc,ConnectionDAO.java,AllConnectionMappingQuery,TRUE,FALSE,FALSE,1,6
glassbox,glassbox.client.persistence.jdbc,ConnectionDAO.java,ConnectionMappingQuery,TRUE,FALSE,FALSE,1,6
glassbox,glassbox.client.persistence.jdbc,ConnectionDAO.java,UpdateConnection,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.persistence.jdbc,ConnectionDAO.java,InsertConnection,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.persistence.jdbc,ConnectionDAO.java,DeleteConnection,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.persistence.jdbc,ConfigurationDAO.java,ConfigurationDAO,TRUE,FALSE,FALSE,0,2
glassbox,glassbox.client.persistence.jdbc,ConfigurationDAO.java,AllConfigurationMappingQuery,TRUE,FALSE,FALSE,1,6
glassbox,glassbox.client.persistence.jdbc,ConfigurationDAO.java,ConfigurationMappingQuery,TRUE,FALSE,FALSE,1,6
glassbox,glassbox.client.persistence.jdbc,ConfigurationDAO.java,UpdateConfiguration,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.persistence.jdbc,ConfigurationDAO.java,InsertConfiguration,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.persistence.jdbc,ConfigurationDAO.java,DeleteConfiguration,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.persistence.jdbc,BaseDAO.java,BaseDAO,TRUE,FALSE,TRUE,0,1
glassbox,glassbox.client.pojo,Preferences.java,Preferences,FALSE,TRUE,FALSE,0,0
glassbox,glassbox.client.pojo,MailConfigurationData.java,MailConfigurationData,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.client.pojo,ConnectionData.java,ConnectionData,TRUE,FALSE,FALSE,2,1
glassbox,glassbox.client.pojo,OperationAnalysisData.java,OperationAnalysisData,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.client.pojo,OperationData.java,OperationData,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.client.pojo,UpdateResponse.java,UpdateResponse,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.client.pojo,ConfigurationData.java,ConfigurationData,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.client.remote,AgentClientProvider.java,AgentClientProvider,FALSE,TRUE,FALSE,0,0
glassbox,glassbox.client.remote,LocalAgentClient.java,LocalAgentClient,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.remote,AgentClientManager.java,AgentClientManager,TRUE,FALSE,FALSE,0,1
glassbox,glassbox.client.remote,RmiAgentClientProviderImpl.java,RmiAgentClientProviderImpl,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.remote,JmxAgentClientProviderImpl.java,JmxAgentClientProviderImpl,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.remote,AgentConnectionException.java,AgentConnectionException,TRUE,FALSE,FALSE,1,5
glassbox,glassbox.client.remote,StubAgentClientProviderImpl.java,StubAgentClientProviderImpl,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.client.remote,StubAgentClientProviderImpl.java,OperationSummarySample,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.client.remote,ConnectByURL.java,ConnectByURL,FALSE,TRUE,FALSE,0,0
glassbox,glassbox.client.remote,DistributedAgentManager.java,DistributedAgentManager,TRUE,FALSE,FALSE,0,1
glassbox,glassbox.client.remote,AbstractAgentClientProvider.java,AbstractAgentClientProvider,TRUE,FALSE,TRUE,1,1
glassbox,glassbox.client.remote,AbstractAgentClientProvider.java,RemoteCommand,TRUE,FALSE,TRUE,0,1
glassbox,glassbox.client.util,StringUtil.java,StringUtil,TRUE,FALSE,FALSE,0,1
glassbox,glassbox.client.web.controller,ConnectionController.java,ConnectionController,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.web.controller,OperationBodyController.java,OperationBodyController,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.web.controller,BaseController.java,BaseController,TRUE,FALSE,TRUE,1,1
glassbox,glassbox.client.web.controller,OperationReportAllController.java,OperationReportAllController,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.web.controller,OperationDetailController.java,OperationDetailController,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.web.controller,OperationHeadController.java,OperationHeadController,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.web.controller,ClientController.java,ClientController,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.web.session,SessionData.java,SessionData,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.installer,GlassboxInstaller.java,GlassboxInstaller,FALSE,TRUE,FALSE,0,0
glassbox,glassbox.installer,GlassboxInstallerFactory.java,GlassboxInstallerFactory,TRUE,FALSE,FALSE,0,1
glassbox,glassbox.installer,BaseGlassboxInstaller.java,BaseGlassboxInstaller,TRUE,FALSE,TRUE,1,1
glassbox,glassbox.installer,BaseGlassboxInstaller.java,Predicate,FALSE,TRUE,FALSE,0,0
glassbox,glassbox.installer,BaseGlassboxInstaller.java,ContainerLookupLogic,TRUE,FALSE,FALSE,0,1
glassbox,glassbox.installer,InstallException.java,InstallException,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.installer.ant,AntInstaller2.java,AntInstaller2,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.installer.ant,Installer.java,Installer,FALSE,TRUE,FALSE,0,0
glassbox,glassbox.installer.ant,AntInstaller.java,AntInstaller,TRUE,FALSE,FALSE,0,1
glassbox,glassbox.installer.ant,OverridingURLClassLoader.java,OverridingURLClassLoader,TRUE,FALSE,FALSE,2,4
glassbox,glassbox.installer.perContainer,GlassfishGlassboxInstaller.java,GlassfishGlassboxInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.perContainer,WeblogicGlassboxInstaller.java,WeblogicGlassboxInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.perContainer,OC4JGlassboxInstaller.java,OC4JGlassboxInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.perContainer,JettyGlassboxInstaller.java,JettyGlassboxInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.perContainer,UnknownGlassboxInstaller.java,UnknownGlassboxInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.perContainer,Weblogic8GlassboxInstaller.java,Weblogic8GlassboxInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.perContainer,JBossGlassboxInstaller.java,JBossGlassboxInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.perContainer,OC4JEvermindGlassboxInstaller.java,OC4JEvermindGlassboxInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.perContainer,WebSphereGlassboxInstaller.java,WebSphereGlassboxInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.perContainer,TomcatGlassboxInstaller.java,TomcatGlassboxInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.perContainer,ResinInstaller.java,ResinInstaller,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.installer.util,WebappResourceLocator.java,WebappResourceLocator,TRUE,FALSE,FALSE,0,1
glassbox,glassbox.installer.web.controller,InstallerController.java,InstallerController,TRUE,FALSE,FALSE,2,1
glassbox,glassbox.installer.web.controller,VerifyController.java,VerifyController,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.installer.web.filters,InstallerFilter.java,InstallerFilter,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.installer.web.helper,InstallValidationHelper.java,InstallValidationHelper,TRUE,FALSE,FALSE,0,1
glassbox,glassbox.remoting,GlassboxRemoteMessage.java,GlassboxRemoteMessage,TRUE,FALSE,FALSE,1,1
glassbox,glassbox.remoting,GlassboxRemoteService.java,GlassboxRemoteService,FALSE,TRUE,FALSE,0,0
glassbox,glassbox.velocity,RefreshableSingletonFileResourceLoader.java,RefreshableSingletonFileResourceLoader,TRUE,FALSE,FALSE,0,3
glassbox,glassbox.web,ContextLoaderServlet.java,ContextLoaderServlet,TRUE,FALSE,FALSE,3,4
glassbox,glassbox.client.helper,BasicPersistenceTest.java,BasicPersistenceTest,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.helper,ConnectionPersistenceTest.java,ConnectionPersistenceTest,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.helper,MailHelperTest.java,MailHelperTest,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.helper,OperationNamesSortTest.java,OperationNamesSortTest,TRUE,FALSE,FALSE,1,8
glassbox,glassbox.client.helper,AbstractTestOperationSorter.java,AbstractTestOperationSorter,TRUE,FALSE,TRUE,1,7
glassbox,glassbox.client.helper,AbstractTestOperationSorter.java,TestOperationData,TRUE,FALSE,FALSE,1,2
glassbox,glassbox.client.helper,StatusSorterTest.java,StatusSorterTest,TRUE,FALSE,FALSE,1,8
glassbox,glassbox.client.helper,OperationHelperTest.java,OperationHelperTest,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.helper,OperationValuesSortTest.java,OperationValuesSortTest,TRUE,FALSE,FALSE,1,8
glassbox,glassbox.client.helper,BaseProblemHelperTest.java,BaseProblemHelperTest,TRUE,FALSE,FALSE,1,6
glassbox,glassbox.client.helper,BaseProblemHelperTest.java,DbProblemTester,TRUE,FALSE,FALSE,2,2
glassbox,glassbox.client.helper,ConnectionHelperTest.java,ConnectionHelperTest,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.client.pojo,OperationDataTest.java,OperationDataTest,TRUE,FALSE,FALSE,1,6
glassbox,glassbox.common,BaseTestCase.java,BaseTestCase,TRUE,FALSE,TRUE,1,3
glassbox,glassbox.installer.ant,AntInstallerTest.java,AntInstallerTest,TRUE,FALSE,FALSE,1,3
glassbox,glassbox.installer.perContainer,WeblogicGlassboxInstallerTest.java,WeblogicGlassboxInstallerTest,TRUE,FALSE,FALSE,1,3
glassbox,glassbox.installer.util,WebappResourceLocatorTest.java,WebappResourceLocatorTest,TRUE,FALSE,FALSE,1,3
glassbox,glassbox.installer.web.controller,InstallerControllerTest.java,InstallerControllerTest,TRUE,FALSE,FALSE,1,6
glassbox,glassbox.installer.web.controller,InstallerControllerTest.java,InjectException,TRUE,FALSE,FALSE,1,4
glassbox,glassbox.installer.web.controller,MockGlassboxInstallerFactory.java,MockGlassboxInstallerFactory,TRUE,FALSE,FALSE,0,2
glassbox,remote,DistributedAgentManagerTest.java,DistributedAgentManagerTest,TRUE,FALSE,FALSE,1,4
glassbox,remote,HttpRemotingTest.java,HttpRemotingTest,TRUE,FALSE,FALSE,1,4
glassbox,remote,AgentManagerTest.java,AgentManagerTest,TRUE,FALSE,FALSE,1,4
HealthWatcherAO_01_Base,healthwatcher,Constants.java,Constants,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.aspects.distribution,IRemoteFacade.java,IRemoteFacade,FALSE,TRUE,FALSE,2,0
HealthWatcherAO_01_Base,healthwatcher.business,HealthWatcherFacade.java,HealthWatcherFacade,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.business.complaint,DiseaseRecord.java,DiseaseRecord,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.business.complaint,ComplaintRecord.java,ComplaintRecord,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.business.employee,EmployeeRecord.java,EmployeeRecord,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.business.healthguide,HealthUnitRecord.java,HealthUnitRecord,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.business.healthguide,MedicalSpecialityRecord.java,MedicalSpecialityRecord,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.data,IDiseaseRepository.java,IDiseaseRepository,FALSE,TRUE,FALSE,0,0
HealthWatcherAO_01_Base,healthwatcher.data,ISymptomRepository.java,ISymptomRepository,FALSE,TRUE,FALSE,0,0
HealthWatcherAO_01_Base,healthwatcher.data,IComplaintRepository.java,IComplaintRepository,FALSE,TRUE,FALSE,0,0
HealthWatcherAO_01_Base,healthwatcher.data,IAddressRepository.java,IAddressRepository,FALSE,TRUE,FALSE,0,0
HealthWatcherAO_01_Base,healthwatcher.data,ISpecialityRepository.java,ISpecialityRepository,FALSE,TRUE,FALSE,0,0
HealthWatcherAO_01_Base,healthwatcher.data,IEmployeeRepository.java,IEmployeeRepository,FALSE,TRUE,FALSE,0,0
HealthWatcherAO_01_Base,healthwatcher.data,IHealthUnitRepository.java,IHealthUnitRepository,FALSE,TRUE,FALSE,0,0
HealthWatcherAO_01_Base,healthwatcher.data.mem,ComplaintRepositoryArray.java,ComplaintRepositoryArray,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.mem,DiseaseTypeRepositoryArray.java,DiseaseTypeRepositoryArray,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.mem,HealthUnitRepositoryArray.java,HealthUnitRepositoryArray,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.mem,SpecialityRepositoryArray.java,SpecialityRepositoryArray,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.mem,SymptomRepositoryArray.java,SymptomRepositoryArray,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.mem,EmployeeRepositoryArray.java,EmployeeRepositoryArray,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.rdb,ComplaintRepositoryRDB.java,ComplaintRepositoryRDB,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.rdb,HealthUnitRepositoryRDB.java,HealthUnitRepositoryRDB,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.rdb,SpecialityRepositoryRDB.java,SpecialityRepositoryRDB,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.rdb,AddressRepositoryRDB.java,AddressRepositoryRDB,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.rdb,DiseaseTypeRepositoryRDB.java,DiseaseTypeRepositoryRDB,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.data.rdb,EmployeeRepositoryRDB.java,EmployeeRepositoryRDB,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,healthwatcher.model.address,Address.java,Address,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.model.complaint,Complaint.java,Complaint,TRUE,FALSE,TRUE,0,1
HealthWatcherAO_01_Base,healthwatcher.model.complaint,Symptom.java,Symptom,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.model.complaint,DiseaseType.java,DiseaseType,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.model.complaint,AnimalComplaint.java,AnimalComplaint,TRUE,FALSE,FALSE,0,2
HealthWatcherAO_01_Base,healthwatcher.model.complaint,SpecialComplaint.java,SpecialComplaint,TRUE,FALSE,FALSE,0,2
HealthWatcherAO_01_Base,healthwatcher.model.complaint,Situation.java,Situation,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.model.complaint,FoodComplaint.java,FoodComplaint,TRUE,FALSE,FALSE,0,2
HealthWatcherAO_01_Base,healthwatcher.model.employee,Employee.java,Employee,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.model.healthguide,HealthUnit.java,HealthUnit,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.model.healthguide,MedicalSpeciality.java,MedicalSpeciality,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,healthwatcher.view,IFacade.java,IFacade,FALSE,TRUE,FALSE,0,0
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletSearchComplaintData.java,ServletSearchComplaintData,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletGetDataForSearchByHealthUnit.java,ServletGetDataForSearchByHealthUnit,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletSearchSpecialtiesByHealthUnit.java,ServletSearchSpecialtiesByHealthUnit,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletUpdateComplaintSearch.java,ServletUpdateComplaintSearch,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletUpdateHealthUnitSearch.java,ServletUpdateHealthUnitSearch,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletInsertSpecialComplaint.java,ServletInsertSpecialComplaint,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletUpdateComplaintData.java,ServletUpdateComplaintData,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,HWServlet.java,HWServlet,TRUE,FALSE,TRUE,3,3
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletGetDataForSearchByDiseaseType.java,ServletGetDataForSearchByDiseaseType,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletConfigRMI.java,ServletConfigRMI,TRUE,FALSE,FALSE,3,3
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletLogin.java,ServletLogin,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletUpdateHealthUnitData.java,ServletUpdateHealthUnitData,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletUpdateEmployeeSearch.java,ServletUpdateEmployeeSearch,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletInsertAnimalComplaint.java,ServletInsertAnimalComplaint,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletWebServer.java,ServletWebServer,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletInsertFoodComplaint.java,ServletInsertFoodComplaint,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletInsertEmployee.java,ServletInsertEmployee,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletGetDataForSearchBySpeciality.java,ServletGetDataForSearchBySpeciality,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletSearchHealthUnitsBySpecialty.java,ServletSearchHealthUnitsBySpecialty,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletUpdateEmployeeData.java,ServletUpdateEmployeeData,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,healthwatcher.view.servlets,ServletSearchDiseaseData.java,ServletSearchDiseaseData,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,lib.concurrency,ConcurrencyManager.java,ConcurrencyManager,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,lib.distribution.rmi,MethodExecutor.java,MethodExecutor,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,lib.distribution.rmi,IteratorRMITargetAdapter.java,IteratorRMITargetAdapter,TRUE,FALSE,FALSE,3,4
HealthWatcherAO_01_Base,lib.distribution.rmi,IIteratorRMITargetAdapter.java,IIteratorRMITargetAdapter,FALSE,TRUE,FALSE,1,0
HealthWatcherAO_01_Base,lib.distribution.rmi,IteratorRMISourceAdapter.java,IteratorRMISourceAdapter,TRUE,FALSE,FALSE,2,1
HealthWatcherAO_01_Base,lib.exceptions,InvalidDateException.java,InvalidDateException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,ObjectNotValidException.java,ObjectNotValidException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,ExceptionMessages.java,ExceptionMessages,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,lib.exceptions,CommunicationException.java,CommunicationException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,PersistenceSoftException.java,PersistenceSoftException,TRUE,FALSE,FALSE,1,4
HealthWatcherAO_01_Base,lib.exceptions,PersistenceMechanismException.java,PersistenceMechanismException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,ObjectAlreadyInsertedException.java,ObjectAlreadyInsertedException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,UpdateEntryException.java,UpdateEntryException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,InvalidSessionException.java,InvalidSessionException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,TransactionException.java,TransactionException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,SituationFacadeException.java,SituationFacadeException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,ObjectNotFoundException.java,ObjectNotFoundException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,InsertEntryException.java,InsertEntryException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.exceptions,RepositoryException.java,RepositoryException,TRUE,FALSE,FALSE,1,3
HealthWatcherAO_01_Base,lib.persistence,IPersistenceMechanism.java,IPersistenceMechanism,FALSE,TRUE,FALSE,0,0
HealthWatcherAO_01_Base,lib.persistence,PersistenceMechanism.java,PersistenceMechanism,TRUE,FALSE,FALSE,1,1
HealthWatcherAO_01_Base,lib.util,LocalIterator.java,LocalIterator,FALSE,TRUE,FALSE,1,0
HealthWatcherAO_01_Base,lib.util,HTMLCode.java,HTMLCode,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,lib.util,IteratorDsk.java,IteratorDsk,FALSE,TRUE,FALSE,0,0
HealthWatcherAO_01_Base,lib.util,Schedule.java,Schedule,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,lib.util,Functions.java,Functions,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,lib.util,ConcreteIterator.java,ConcreteIterator,TRUE,FALSE,FALSE,2,1
HealthWatcherAO_01_Base,lib.util,Library.java,Library,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_01_Base,lib.util,Date.java,Date,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_02_Command,healthwatcher,Constants.java,Constants,TRUE,FALSE,FALSE,0,1
HealthWatcherAO_02_Command,healthwatcher.aspects.distribution,IRemoteFacade.java,IRemoteFacade,FALSE,TRUE,FALSE,2,0
